loan_percent_income,loan_int_rate,loan_amnt,previous_loan_defaults_on_file
0.15,7.88,18550.0,No
0.05,6.03,1500.0,Yes
0.1,11.01,18400.0,No
0.37,12.42,18225.0,No
0.33,10.83,18200.0,No
0.26,10.99,18200.0,No
0.05,11.01,1500.0,Yes
0.4,11.71,18000.0,No
0.34,8.88,18000.0,No
0.3,14.35,18000.0,No
0.13,13.49,4000.0,Yes
0.3,13.85,18000.0,No
0.27,7.88,18000.0,No
0.21,11.14,18000.0,Yes
0.2,11.01,18000.0,Yes
0.26,15.58,7750.0,Yes
0.14,14.72,4000.0,No
0.19,10.65,18000.0,No
0.23,17.27,18000.0,No
0.18,10.59,18000.0,Yes
0.18,13.22,18000.0,Yes
0.18,7.51,18000.0,Yes
0.17,11.01,5100.0,No
0.17,11.48,18000.0,Yes
0.17,13.11,18000.0,No
0.12,11.11,18000.0,Yes
0.11,11.71,18000.0,Yes
0.17,14.74,5000.0,Yes
0.09,17.93,18000.0,No
0.05,9.63,1500.0,No
0.17,13.49,17500.0,No
0.27,10.38,17000.0,No
0.2,11.71,17000.0,Yes
0.19,8.88,17000.0,Yes
0.19,7.9,17000.0,No
0.15,10.0,17000.0,No
0.16,7.51,16875.0,Yes
0.35,13.06,10625.0,Yes
0.37,7.29,11500.0,No
0.29,7.9,16500.0,No
0.32,9.62,10000.0,Yes
0.19,13.61,16500.0,Yes
0.15,12.69,16500.0,Yes
0.36,8.9,16000.0,No
0.36,11.49,16000.0,No
0.3,11.01,16000.0,No
0.29,12.99,16000.0,No
0.1,8.7,3000.0,Yes
0.3,14.65,16000.0,No
0.26,7.9,16000.0,No
0.28,12.23,8700.0,No
0.22,11.01,16000.0,Yes
0.24,12.87,16000.0,No
0.22,13.22,16000.0,No
0.05,11.01,1600.0,No
0.2,11.83,16000.0,Yes
0.2,10.99,16000.0,Yes
0.19,7.9,16000.0,No
0.19,11.99,16000.0,Yes
0.19,9.25,16000.0,Yes
0.19,14.96,16000.0,No
0.04,7.29,1000.0,Yes
0.03,8.0,1000.0,No
0.19,8.59,6000.0,Yes
0.03,11.49,1000.0,Yes
0.03,11.01,1000.0,Yes
0.02,7.9,1000.0,Yes
0.31,16.29,10300.0,No
0.02,14.72,1000.0,No
0.02,15.23,1000.0,No
0.02,5.42,1000.0,No
0.02,7.51,1000.0,No
0.01,9.45,1000.0,No
0.18,12.21,6000.0,No
0.19,6.03,6200.0,Yes
0.12,7.88,4000.0,No
0.14,7.66,4500.0,No
0.06,13.06,1200.0,Yes
0.06,7.66,1200.0,Yes
0.05,14.74,1200.0,No
0.05,9.62,1200.0,Yes
0.03,12.42,1200.0,Yes
0.18,7.14,6000.0,No
0.02,15.99,1200.0,Yes
0.01,8.9,1200.0,No
0.18,5.99,6000.0,No
0.21,9.99,6925.0,Yes
0.14,8.59,4800.0,Yes
0.03,6.91,1375.0,No
0.14,13.92,4700.0,Yes
0.05,6.91,1500.0,Yes
0.04,12.99,1500.0,No
0.04,7.51,1500.0,Yes
0.04,12.98,1500.0,No
0.04,13.72,1500.0,No
0.04,10.39,1500.0,No
0.03,7.37,1500.0,No
0.03,12.87,1500.0,Yes
0.18,11.01,6250.0,No
0.04,14.74,1500.0,No
0.04,14.74,1500.0,No
0.09,15.62,3075.0,No
0.03,10.36,1500.0,No
0.02,9.32,1500.0,Yes
0.02,11.86,1500.0,Yes
0.02,8.94,1500.0,No
0.1,8.94,3500.0,Yes
0.22,7.74,7500.0,Yes
0.02,5.99,1500.0,Yes
0.02,8.0,1500.0,Yes
0.02,13.61,1500.0,No
0.02,11.49,1500.0,Yes
0.01,11.36,1500.0,Yes
0.01,14.27,1500.0,Yes
0.05,6.76,1800.0,Yes
0.1,13.16,1700.0,Yes
0.05,6.99,1700.0,No
0.22,10.37,8000.0,Yes
0.03,10.59,1700.0,No
0.1,11.01,1800.0,No
0.08,11.99,1800.0,Yes
0.05,11.36,1800.0,No
0.03,14.27,1800.0,No
0.15,11.11,5375.0,Yes
0.03,14.91,1800.0,No
0.11,6.54,4000.0,Yes
0.03,8.9,1800.0,No
0.03,7.51,1800.0,No
0.34,11.01,12000.0,Yes
0.01,8.0,1800.0,Yes
0.14,11.01,1950.0,No
0.04,11.86,1950.0,No
0.02,12.42,1950.0,Yes
0.13,10.65,2000.0,No
0.22,11.01,7750.0,No
0.1,12.84,2000.0,No
0.09,7.29,2000.0,Yes
0.08,7.88,2000.0,Yes
0.08,8.49,2000.0,Yes
0.08,13.47,2000.0,Yes
0.14,7.88,5000.0,Yes
0.08,20.0,2000.0,No
0.28,11.58,10000.0,No
0.07,10.99,2000.0,No
0.05,7.37,1800.0,Yes
0.07,7.75,2000.0,No
0.03,11.83,1250.0,No
0.06,11.01,2000.0,Yes
0.06,13.16,2000.0,No
0.06,11.01,2000.0,Yes
0.22,9.63,8000.0,Yes
0.06,12.42,2100.0,Yes
0.12,8.94,15000.0,No
0.12,13.22,15000.0,Yes
0.11,13.57,15000.0,Yes
0.13,16.29,4800.0,Yes
0.1,12.99,15000.0,Yes
0.1,11.01,15000.0,Yes
0.28,8.9,10375.0,Yes
0.06,15.62,15000.0,Yes
0.02,11.01,15000.0,No
0.19,9.63,14900.0,Yes
0.25,11.01,14725.0,No
0.05,14.26,2000.0,No
0.05,10.99,2000.0,No
0.05,17.27,2000.0,No
0.05,16.89,2000.0,No
0.03,15.23,1000.0,No
0.03,12.53,2000.0,Yes
0.03,7.9,2000.0,No
0.02,8.9,2000.0,Yes
0.22,11.01,8000.0,No
0.02,6.62,2000.0,Yes
0.0,11.01,2000.0,No
0.14,13.43,5000.0,No
0.05,14.72,2100.0,No
0.17,9.63,2200.0,No
0.34,17.58,14000.0,No
0.06,11.01,2200.0,Yes
0.03,10.59,2225.0,No
0.04,5.42,2250.0,Yes
0.06,14.79,2300.0,No
0.08,7.88,3050.0,No
0.09,14.17,2350.0,No
0.05,7.88,2350.0,Yes
0.12,11.11,2375.0,No
0.14,17.49,2400.0,No
0.13,11.01,2400.0,No
0.12,9.91,2400.0,No
0.19,14.96,7200.0,No
0.09,14.11,2400.0,Yes
0.08,11.71,2400.0,No
0.06,8.88,2400.0,No
0.22,11.01,8000.0,Yes
0.06,11.01,2400.0,No
0.06,18.79,2400.0,No
0.05,18.39,2400.0,No
0.04,9.91,2400.0,Yes
0.03,10.0,2400.0,Yes
0.03,5.79,2400.0,Yes
0.02,9.99,2400.0,Yes
0.27,11.22,10000.0,No
0.2,11.01,7500.0,Yes
0.03,11.99,1200.0,No
0.11,8.9,13500.0,No
0.06,11.49,13500.0,Yes
0.33,15.68,13475.0,No
0.17,9.88,13200.0,Yes
0.19,11.99,7200.0,No
0.17,11.48,13050.0,No
0.29,12.73,13000.0,No
0.28,11.01,13000.0,No
0.15,13.49,5850.0,Yes
0.08,9.99,3000.0,Yes
0.09,5.99,2500.0,No
0.08,10.37,2500.0,Yes
0.07,8.9,2500.0,Yes
0.06,7.49,2500.0,No
0.06,9.76,2500.0,Yes
0.14,10.65,5300.0,Yes
0.15,11.01,6000.0,No
0.04,14.65,2500.0,No
0.04,9.62,2500.0,Yes
0.3,10.37,12000.0,Yes
0.13,8.88,5000.0,No
0.03,18.78,2500.0,No
0.03,11.49,2500.0,No
0.03,7.88,2500.0,Yes
0.03,15.05,2500.0,Yes
0.03,10.99,2500.0,No
0.02,7.29,2500.0,No
0.09,7.88,2800.0,Yes
0.12,16.49,2950.0,No
0.21,16.77,3000.0,No
0.38,9.63,15000.0,No
0.17,13.61,3000.0,No
0.2,15.99,8000.0,Yes
0.14,11.01,3000.0,No
0.17,13.24,6600.0,No
0.13,13.23,3000.0,No
0.21,11.49,8500.0,No
0.12,11.01,3000.0,Yes
0.11,14.09,3000.0,No
0.11,12.18,3000.0,No
0.08,12.23,3000.0,Yes
0.08,10.38,3000.0,No
0.08,11.03,3000.0,Yes
0.08,12.42,3000.0,Yes
0.08,6.99,3000.0,Yes
0.08,12.99,3000.0,No
0.08,13.85,3000.0,No
0.07,11.01,3000.0,Yes
0.02,11.01,1000.0,Yes
0.06,11.01,3000.0,Yes
0.06,11.71,3000.0,Yes
0.02,7.29,1000.0,No
0.06,17.56,3000.0,No
0.05,11.71,3000.0,No
0.05,11.01,3000.0,No
0.36,18.39,15000.0,No
0.07,8.49,3000.0,Yes
0.05,11.49,3000.0,No
0.24,5.42,10000.0,Yes
0.05,6.99,3000.0,Yes
0.05,7.51,3000.0,Yes
0.05,11.26,3000.0,Yes
0.05,11.58,3000.0,Yes
0.12,11.01,5000.0,No
0.2,13.99,12000.0,Yes
0.17,7.49,7000.0,Yes
0.2,11.71,12000.0,No
0.12,10.65,5000.0,No
0.2,12.87,12000.0,No
0.19,12.53,12000.0,Yes
0.19,11.99,12000.0,No
0.19,7.88,12000.0,No
0.26,13.98,11000.0,Yes
0.18,10.62,12000.0,Yes
0.18,9.91,12000.0,Yes
0.23,11.01,9800.0,Yes
0.2,14.59,12000.0,No
0.18,12.53,12000.0,No
0.12,9.76,5200.0,No
0.18,11.71,12000.0,Yes
0.17,10.37,12000.0,No
0.24,11.01,10000.0,Yes
0.05,9.32,3000.0,Yes
0.05,8.94,3000.0,No
0.05,11.01,3000.0,No
0.15,7.49,6250.0,Yes
0.04,11.01,3000.0,No
0.04,10.2,3000.0,No
0.04,10.0,3000.0,No
0.04,10.01,3000.0,No
0.05,16.89,3000.0,No
0.28,8.9,12000.0,No
0.04,12.53,3000.0,No
0.13,10.65,5600.0,Yes
0.04,8.9,3000.0,No
0.04,7.74,3000.0,Yes
0.04,12.53,3000.0,Yes
0.04,10.99,3000.0,Yes
0.17,16.29,7500.0,Yes
0.37,8.9,16000.0,Yes
0.11,7.51,4800.0,No
0.04,10.75,3000.0,No
0.11,8.49,4000.0,No
0.03,14.27,3000.0,Yes
0.03,5.79,3000.0,No
0.03,13.49,3000.0,No
0.03,7.4,3000.0,Yes
0.03,10.99,3000.0,No
0.03,9.25,3000.0,Yes
0.3,7.29,13075.0,No
0.09,10.37,4000.0,No
0.03,13.06,1500.0,No
0.01,11.48,3000.0,No
0.04,13.49,3100.0,Yes
0.05,13.47,3125.0,Yes
0.05,15.27,3150.0,Yes
0.03,10.38,1500.0,No
0.17,11.01,7500.0,Yes
0.08,12.86,3200.0,No
0.06,12.18,3200.0,No
0.06,11.01,2500.0,No
0.04,11.01,3200.0,No
0.03,10.99,3200.0,Yes
0.11,11.01,4800.0,No
0.05,7.37,2000.0,Yes
0.11,15.21,3250.0,No
0.09,14.72,3250.0,No
0.02,7.49,3250.0,No
0.23,11.01,10000.0,Yes
0.07,8.88,3275.0,Yes
0.08,6.39,3300.0,Yes
0.07,11.01,3300.0,Yes
0.05,16.89,3325.0,Yes
0.11,7.88,4650.0,Yes
0.12,5.99,5000.0,Yes
0.23,10.25,10000.0,Yes
0.1,8.0,3450.0,Yes
0.17,10.36,3500.0,No
0.14,12.61,3500.0,No
0.08,12.68,3500.0,Yes
0.16,7.9,7125.0,Yes
0.08,12.87,3500.0,Yes
0.11,9.91,5000.0,Yes
0.07,12.99,3500.0,Yes
0.07,13.11,3500.0,No
0.06,7.9,2500.0,Yes
0.34,7.9,15000.0,Yes
0.27,6.03,12000.0,Yes
0.07,11.83,3500.0,No
0.18,6.99,8000.0,Yes
0.07,13.61,3500.0,No
0.2,7.49,9000.0,Yes
0.05,9.32,3500.0,Yes
0.14,13.99,6000.0,Yes
0.12,15.62,4500.0,No
0.27,13.99,12000.0,Yes
0.27,11.49,3550.0,No
0.1,7.68,3600.0,Yes
0.08,10.37,3600.0,Yes
0.41,10.38,18000.0,Yes
0.02,7.51,1000.0,No
0.24,12.73,11000.0,Yes
0.24,10.37,11000.0,Yes
0.18,7.88,8000.0,Yes
0.19,7.66,11000.0,Yes
0.02,11.48,1000.0,No
0.21,13.55,11000.0,No
0.27,9.63,12000.0,Yes
0.15,9.91,11000.0,No
0.15,8.07,11000.0,No
0.14,11.01,11000.0,Yes
0.15,16.02,11000.0,No
0.13,7.29,11000.0,No
0.19,12.21,8500.0,No
0.08,13.49,11000.0,No
0.09,16.77,11000.0,No
0.19,5.99,10950.0,Yes
0.16,12.42,10900.0,Yes
0.07,7.14,10875.0,Yes
0.23,10.99,10850.0,No
0.25,10.65,10825.0,No
0.29,12.21,10800.0,No
0.27,14.96,10800.0,No
0.16,10.36,10800.0,No
0.15,10.74,10800.0,Yes
0.13,5.42,10800.0,No
0.13,12.21,10800.0,No
0.12,7.14,10800.0,No
0.08,7.49,10800.0,No
0.22,15.37,10750.0,No
0.09,10.59,4000.0,Yes
0.13,12.99,6000.0,Yes
0.29,11.01,10625.0,No
0.07,11.14,10625.0,Yes
0.29,7.51,10500.0,No
0.15,6.91,7000.0,Yes
0.17,12.53,10500.0,Yes
0.16,8.0,7400.0,Yes
0.24,7.66,10400.0,No
0.1,11.49,10400.0,Yes
0.07,7.88,3600.0,Yes
0.14,6.0,6250.0,Yes
0.22,11.14,10000.0,Yes
0.05,10.0,3600.0,No
0.11,11.49,5000.0,Yes
0.05,5.99,3600.0,Yes
0.26,13.47,12000.0,No
0.22,9.32,10000.0,Yes
0.04,15.23,3600.0,Yes
0.04,15.62,3600.0,No
0.1,16.32,3700.0,No
0.14,11.01,6500.0,No
0.02,11.01,3725.0,No
0.14,11.01,3800.0,No
0.08,12.53,3800.0,No
0.05,10.37,3800.0,Yes
0.06,11.01,3800.0,No
0.25,10.59,10000.0,No
0.04,5.42,3825.0,No
0.22,9.99,3850.0,No
0.04,11.01,3900.0,Yes
0.26,9.99,4000.0,No
0.18,16.0,4000.0,No
0.16,10.0,4000.0,No
0.17,11.01,4000.0,No
0.15,19.41,4000.0,Yes
0.15,7.51,4000.0,No
0.15,10.0,4000.0,Yes
0.15,12.68,4000.0,No
0.13,16.07,4000.0,No
0.03,11.01,1500.0,No
0.18,12.18,8400.0,Yes
0.12,9.99,4000.0,Yes
0.15,7.9,7000.0,No
0.12,11.86,4000.0,Yes
0.15,8.9,6825.0,Yes
0.11,10.74,4000.0,No
0.11,11.89,4000.0,No
0.05,6.99,2400.0,No
0.11,10.74,4000.0,Yes
0.21,6.17,10000.0,Yes
0.1,14.96,4000.0,Yes
0.05,11.01,2500.0,No
0.1,14.35,4000.0,Yes
0.07,13.98,3500.0,Yes
0.1,14.59,4000.0,No
0.09,13.49,4000.0,Yes
0.04,11.01,2000.0,Yes
0.11,17.99,4000.0,No
0.09,15.2,4000.0,No
0.17,9.99,8000.0,Yes
0.15,5.79,7000.0,Yes
0.1,11.01,4000.0,No
0.08,10.99,4000.0,No
0.1,11.01,4000.0,No
0.08,11.49,4000.0,No
0.12,8.59,5600.0,No
0.09,9.32,4000.0,No
0.29,11.01,12000.0,No
0.08,13.43,4000.0,Yes
0.17,8.49,8000.0,Yes
0.08,13.23,4000.0,Yes
0.08,13.92,4000.0,No
0.21,7.29,10000.0,No
0.1,5.79,5000.0,No
0.07,9.25,4000.0,Yes
0.12,11.01,6000.0,Yes
0.31,13.23,15000.0,No
0.07,7.88,4000.0,Yes
0.07,7.68,4000.0,No
0.11,6.54,5600.0,Yes
0.07,11.49,4000.0,No
0.06,11.12,4000.0,No
0.05,5.42,2500.0,Yes
0.06,6.03,4000.0,Yes
0.02,15.21,1200.0,No
0.05,14.82,4000.0,Yes
0.05,11.01,4000.0,No
0.05,11.12,4000.0,No
0.04,11.26,4000.0,Yes
0.36,7.9,17500.0,Yes
0.04,16.29,4000.0,Yes
0.04,11.01,4000.0,No
0.04,17.39,4000.0,No
0.16,6.62,8000.0,No
0.12,14.72,4200.0,No
0.31,5.42,15000.0,No
0.07,10.99,4350.0,Yes
0.18,7.49,9000.0,Yes
0.19,15.62,8000.0,No
0.29,10.99,14000.0,Yes
0.33,10.99,16000.0,Yes
0.18,10.74,4375.0,Yes
0.15,14.09,4400.0,No
0.07,15.62,4400.0,No
0.08,18.07,4000.0,Yes
0.12,11.01,6000.0,No
0.12,8.49,6000.0,Yes
0.1,11.01,5000.0,Yes
0.2,5.99,10000.0,Yes
0.02,10.37,1000.0,Yes
0.11,7.51,4500.0,Yes
0.1,12.68,4500.0,No
0.25,6.91,12000.0,No
0.1,14.59,4500.0,No
0.09,6.62,4500.0,Yes
0.03,10.36,1500.0,Yes
0.08,11.86,4500.0,No
0.07,10.74,4500.0,Yes
0.1,7.88,5000.0,No
0.07,11.99,4500.0,Yes
0.07,6.03,4500.0,No
0.06,13.43,4500.0,No
0.06,5.42,4500.0,No
0.04,10.99,4500.0,No
0.03,13.49,4500.0,Yes
0.11,12.23,4600.0,No
0.09,11.01,4600.0,Yes
0.08,10.99,4600.0,Yes
0.16,7.88,8000.0,No
0.12,7.74,6000.0,Yes
0.37,11.83,18000.0,Yes
0.08,11.01,4775.0,Yes
0.27,15.28,4800.0,No
0.08,12.21,4000.0,No
0.16,7.49,4800.0,Yes
0.13,11.49,4800.0,No
0.1,8.0,5000.0,Yes
0.12,8.49,4800.0,Yes
0.24,11.71,12000.0,Yes
0.25,8.9,12000.0,No
0.11,10.75,4800.0,Yes
0.3,16.07,15000.0,No
0.1,11.01,4800.0,No
0.08,11.71,4000.0,Yes
0.15,5.42,7475.0,Yes
0.06,11.99,2875.0,Yes
0.08,13.49,4000.0,Yes
0.14,16.32,7200.0,No
0.21,7.51,10400.0,No
0.07,8.59,3500.0,Yes
0.07,8.9,4800.0,Yes
0.07,12.12,4800.0,No
0.07,16.7,4800.0,No
0.06,12.73,4800.0,Yes
0.07,14.54,4800.0,No
0.2,10.99,10000.0,No
0.12,10.62,6250.0,Yes
0.05,7.88,4800.0,Yes
0.04,7.88,4800.0,No
0.12,13.22,6000.0,No
0.12,12.53,6000.0,Yes
0.04,12.23,4800.0,No
0.2,11.99,10000.0,No
0.09,7.88,10000.0,Yes
0.1,16.4,10000.0,No
0.09,19.04,10000.0,Yes
0.08,13.55,10000.0,Yes
0.07,11.26,10000.0,Yes
0.08,15.62,10000.0,No
0.07,10.37,10000.0,Yes
0.35,5.79,18000.0,No
0.07,7.66,10000.0,No
0.16,7.14,8000.0,Yes
0.07,11.49,10000.0,Yes
0.07,10.28,10000.0,No
0.07,6.03,10000.0,Yes
0.07,6.91,10000.0,No
0.06,7.74,10000.0,Yes
0.06,11.01,10000.0,No
0.23,6.03,12000.0,Yes
0.09,6.62,4000.0,No
0.06,8.9,3000.0,No
0.05,7.88,10000.0,No
0.11,16.29,9975.0,No
0.33,13.06,9925.0,No
0.15,14.84,9900.0,No
0.15,5.99,7775.0,Yes
0.11,9.99,5600.0,Yes
0.12,10.59,6000.0,No
0.06,15.23,3000.0,Yes
0.12,16.29,9800.0,Yes
0.09,12.99,4500.0,Yes
0.04,15.62,2000.0,Yes
0.06,12.18,4900.0,Yes
0.1,8.49,5000.0,Yes
0.07,12.21,4975.0,No
0.15,12.99,5000.0,Yes
0.14,5.42,5000.0,No
0.08,10.74,4000.0,Yes
0.14,13.61,5000.0,Yes
0.13,13.98,5000.0,No
0.14,11.14,5000.0,Yes
0.25,6.17,13200.0,Yes
0.14,12.84,5000.0,No
0.39,11.01,20000.0,No
0.13,13.98,5000.0,No
0.13,9.32,5000.0,Yes
0.13,10.62,5000.0,Yes
0.16,10.38,8000.0,No
0.19,14.84,10000.0,Yes
0.12,5.79,5000.0,Yes
0.12,11.99,5000.0,Yes
0.23,11.01,12000.0,No
0.33,10.99,16750.0,Yes
0.14,16.49,5000.0,No
0.12,9.99,5000.0,Yes
0.15,12.53,7800.0,No
0.14,16.45,5000.0,No
0.12,15.37,5000.0,No
0.12,13.47,5000.0,Yes
0.11,10.75,5000.0,Yes
0.11,11.01,5000.0,Yes
0.11,10.37,5000.0,Yes
0.11,11.01,5000.0,Yes
0.11,9.99,5000.0,No
0.14,13.49,7475.0,Yes
0.1,11.01,5000.0,Yes
0.1,13.22,5000.0,No
0.12,8.49,5000.0,No
0.33,12.69,15000.0,No
0.1,6.17,5000.0,No
0.1,12.61,5000.0,Yes
0.12,11.01,5000.0,No
0.1,12.18,5000.0,Yes
0.16,13.49,8400.0,No
0.28,16.0,15000.0,Yes
0.1,7.29,5000.0,No
0.1,7.49,5000.0,Yes
0.16,7.51,8250.0,Yes
0.07,13.49,3600.0,Yes
0.07,18.39,3000.0,No
0.11,15.62,5000.0,No
0.29,8.88,15000.0,No
0.09,12.68,5000.0,Yes
0.19,7.51,10000.0,No
0.1,17.74,5000.0,No
0.09,6.17,5000.0,No
0.43,12.21,22800.0,Yes
0.12,7.68,6250.0,No
0.05,12.84,2500.0,Yes
0.09,7.51,5000.0,No
0.1,15.31,5000.0,No
0.21,11.01,11000.0,No
0.09,13.43,5000.0,No
0.26,14.84,13750.0,Yes
0.08,10.99,5000.0,Yes
0.09,11.01,5000.0,No
0.13,5.99,9000.0,Yes
0.28,13.11,15000.0,No
0.11,7.88,6000.0,No
0.14,15.65,9000.0,No
0.09,7.49,5000.0,Yes
0.19,9.63,10000.0,No
0.11,6.91,9000.0,No
0.15,9.63,8000.0,Yes
0.19,10.38,10000.0,Yes
0.11,12.87,9000.0,No
0.1,12.84,9000.0,No
0.07,11.14,4000.0,Yes
0.15,9.32,8000.0,Yes
0.05,7.68,2500.0,Yes
0.13,9.76,7000.0,Yes
0.09,11.89,9000.0,No
0.09,12.87,9000.0,No
0.07,11.86,9000.0,No
0.06,13.85,9000.0,Yes
0.03,13.61,9000.0,No
0.24,5.42,8875.0,No
0.22,16.29,8875.0,No
0.19,19.03,8875.0,Yes
0.11,13.67,6000.0,No
0.22,15.62,8800.0,No
0.28,8.9,15625.0,Yes
0.2,6.62,11200.0,Yes
0.08,11.49,5000.0,No
0.09,13.22,5000.0,No
0.2,6.03,10800.0,Yes
0.09,15.65,5000.0,No
0.08,11.89,5000.0,Yes
0.07,6.62,3600.0,Yes
0.26,6.62,14000.0,No
0.28,7.49,8500.0,No
0.05,7.9,3000.0,No
0.27,10.62,8500.0,No
0.26,8.49,8500.0,No
0.16,11.01,8625.0,No
0.16,8.88,8500.0,Yes
0.11,7.51,8500.0,No
0.1,10.37,8500.0,Yes
0.23,5.99,8450.0,Yes
0.0,12.29,8450.0,Yes
0.09,10.38,5000.0,No
0.08,7.88,5000.0,No
0.08,11.01,5000.0,Yes
0.08,10.74,5000.0,Yes
0.22,6.54,12250.0,Yes
0.1,6.91,5700.0,Yes
0.07,13.47,5000.0,Yes
0.13,7.14,7000.0,No
0.04,11.49,2000.0,No
0.12,7.51,6375.0,Yes
0.07,6.62,5000.0,Yes
0.22,14.72,12000.0,Yes
0.08,12.84,5000.0,No
0.07,7.49,5000.0,No
0.07,14.79,5000.0,No
0.04,9.88,2000.0,Yes
0.07,5.42,5000.0,Yes
0.07,6.17,5000.0,Yes
0.07,15.31,5000.0,Yes
0.07,10.2,5000.0,Yes
0.06,7.88,5000.0,No
0.06,9.63,5000.0,No
0.06,9.62,5000.0,Yes
0.07,14.84,5000.0,No
0.06,8.0,5000.0,Yes
0.06,13.49,5000.0,No
0.14,14.74,8000.0,Yes
0.06,12.42,5000.0,No
0.22,12.21,12000.0,No
0.08,12.61,5000.0,No
0.06,11.14,5000.0,Yes
0.05,13.23,5000.0,Yes
0.09,7.43,5000.0,No
0.05,13.72,5000.0,No
0.3,7.88,16750.0,Yes
0.05,10.0,5000.0,No
0.09,7.9,5000.0,No
0.12,6.62,7000.0,Yes
0.18,13.49,10000.0,Yes
0.05,13.98,5000.0,No
0.05,8.49,5000.0,Yes
0.32,6.91,18000.0,No
0.05,14.26,5000.0,Yes
0.04,14.09,1800.0,No
0.04,15.33,5000.0,No
0.04,13.48,5000.0,No
0.04,15.96,5000.0,Yes
0.04,14.84,5000.0,No
0.17,7.51,9600.0,Yes
0.04,7.66,5000.0,Yes
0.11,9.25,6000.0,Yes
0.11,7.51,6300.0,Yes
0.04,15.21,5000.0,No
0.18,7.9,10000.0,No
0.14,11.71,7700.0,Yes
0.16,13.43,5200.0,Yes
0.14,5.42,8000.0,No
0.11,6.62,5200.0,No
0.15,14.09,8600.0,No
0.09,10.75,5000.0,No
0.18,11.01,5375.0,No
0.15,13.47,5400.0,Yes
0.15,10.37,5400.0,Yes
0.12,6.03,6500.0,No
0.13,12.61,5400.0,No
0.08,13.99,5400.0,No
0.31,17.56,5500.0,No
0.16,15.21,8000.0,No
0.21,5.79,5500.0,No
0.24,13.98,13750.0,No
0.16,11.01,5500.0,Yes
0.13,7.51,7200.0,No
0.15,6.03,5500.0,Yes
0.15,8.9,5500.0,Yes
0.13,6.62,7500.0,Yes
0.15,14.74,5500.0,Yes
0.14,12.53,5500.0,Yes
0.19,8.9,11000.0,Yes
0.13,12.29,5500.0,Yes
0.09,12.61,5500.0,No
0.09,6.54,5500.0,Yes
0.13,11.12,7500.0,Yes
0.09,8.32,5500.0,Yes
0.1,7.14,6000.0,Yes
0.17,7.88,10000.0,No
0.12,11.01,7000.0,Yes
0.1,7.14,5500.0,No
0.24,7.88,14000.0,Yes
0.08,13.23,5500.0,No
0.08,14.22,5500.0,Yes
0.07,7.51,5500.0,No
0.06,7.88,5500.0,No
0.03,11.01,5500.0,Yes
0.09,7.51,5000.0,Yes
0.05,5.79,2700.0,No
0.15,9.99,5600.0,No
0.13,11.11,5600.0,Yes
0.12,11.58,5600.0,No
0.46,8.49,27175.0,Yes
0.12,7.9,7000.0,No
0.09,10.99,5600.0,Yes
0.13,10.65,7800.0,Yes
0.04,6.03,2500.0,No
0.03,8.9,1500.0,No
0.09,10.65,5000.0,No
0.06,15.27,5600.0,No
0.18,5.99,10400.0,Yes
0.03,8.59,5600.0,No
0.12,7.29,5700.0,No
0.14,11.01,5750.0,Yes
0.09,9.99,5000.0,Yes
0.06,12.99,5750.0,Yes
0.05,5.42,3000.0,Yes
0.12,14.54,5800.0,No
0.31,8.49,18000.0,Yes
0.11,7.29,6200.0,Yes
0.2,15.2,5850.0,No
0.11,9.99,5850.0,Yes
0.08,5.42,4500.0,No
0.04,6.17,5900.0,Yes
0.14,11.72,5950.0,No
0.11,7.29,6500.0,Yes
0.06,6.17,3000.0,No
0.26,15.99,6000.0,No
0.23,15.27,6000.0,Yes
0.14,15.95,8000.0,Yes
0.06,7.88,3500.0,No
0.06,14.35,3500.0,Yes
0.13,7.88,7600.0,No
0.2,11.49,6000.0,No
0.29,10.62,16750.0,Yes
0.19,14.59,6000.0,No
0.28,12.87,14400.0,No
0.18,10.37,6000.0,Yes
0.3,12.18,17500.0,Yes
0.14,9.63,8000.0,Yes
0.17,15.96,6000.0,No
0.17,9.63,10000.0,Yes
0.16,12.42,6000.0,No
0.16,11.01,9600.0,Yes
0.16,10.75,6000.0,No
0.16,10.59,6000.0,Yes
0.08,13.98,4800.0,Yes
0.1,7.88,6000.0,Yes
0.15,11.36,6000.0,No
0.15,15.62,6000.0,No
0.25,9.88,15000.0,Yes
0.14,7.9,6000.0,No
0.14,13.57,6000.0,No
0.08,7.29,5000.0,No
0.12,11.99,7250.0,No
0.07,16.02,4200.0,Yes
0.14,8.49,6000.0,No
0.14,11.01,6000.0,No
0.14,11.01,6000.0,Yes
0.06,16.29,3600.0,Yes
0.13,12.87,6000.0,Yes
0.13,14.79,6000.0,Yes
0.13,15.33,6000.0,Yes
0.07,10.62,4000.0,No
0.26,13.49,16000.0,Yes
0.13,12.61,6000.0,No
0.15,7.9,6000.0,No
0.15,16.29,6000.0,No
0.2,13.3,12000.0,Yes
0.12,11.01,6000.0,Yes
0.05,11.01,2800.0,No
0.14,13.61,8400.0,No
0.12,14.54,6000.0,Yes
0.08,7.51,5000.0,Yes
0.12,13.61,6000.0,Yes
0.11,5.42,6000.0,No
0.11,9.63,6000.0,No
0.11,7.88,6000.0,No
0.11,11.01,6000.0,No
0.11,11.71,6000.0,Yes
0.11,9.99,6000.0,No
0.11,12.61,6000.0,Yes
0.16,6.03,10000.0,No
